
**** SCALARS ****
run,repetition,module,name,value
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_10,1.6666666666667
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_20,4.6666666666667
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_30,7.3333333333333
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_40,10.666666666667
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_50,14
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_60,17
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_70,20
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_80,23
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_90,25
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_100,28
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_110,31
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_120,34
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_130,37.333333333333
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_140,40.666666666667
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_150,43.666666666667
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_160,46.666666666667
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_170,50
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_180,52.666666666667
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_190,56
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_200,58.666666666667
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],BestThreshold,0.5
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],BestF1Score,0.94736788919694
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],BestPrecision,0.89999997
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],BestRecall,0.99999996296296
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],BestAccuracy,0.89999997
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],FinalAverageBadServices,58.666666666667
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_10,1.6666666666667
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_20,4.6666666666667
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_30,7.3333333333333
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_40,10.666666666667
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_50,14
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_60,17
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_70,20
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_80,23
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_90,25
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_100,28
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_110,31
General-0-20250529-20:37:30-3512,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_120,34
