
**** SCALARS ****
run,repetition,module,name,value
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_10,0.23809523809524
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_20,0.47619047619048
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_30,0.47619047619048
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_40,0.47619047619048
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_50,0.52380952380952
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_60,0.52380952380952
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_70,0.52380952380952
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_80,0.52380952380952
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_90,0.52380952380952
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_100,0.52380952380952
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_110,0.52380952380952
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_120,0.52380952380952
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_130,0.52380952380952
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_140,0.52380952380952
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_150,0.57142857142857
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_160,0.61904761904762
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_170,0.61904761904762
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_180,0.61904761904762
General-0-20250528-18:40:48-21064,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_190,0.61904761904762
