
**** SCALARS ****
run,repetition,module,name,value
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_10,0.22857142857143
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_20,0.25714285714286
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_30,0.28571428571429
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_40,0.28571428571429
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_50,0.28571428571429
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_60,0.28571428571429
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_70,0.28571428571429
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_80,0.28571428571429
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_90,0.28571428571429
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_100,0.28571428571429
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_110,0.28571428571429
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_120,0.28571428571429
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_130,0.28571428571429
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_140,0.28571428571429
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_150,0.28571428571429
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_160,0.28571428571429
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_170,0.28571428571429
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_180,0.28571428571429
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_190,0.28571428571429
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_200,0.28571428571429
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_210,0.28571428571429
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_220,0.28571428571429
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],BestThreshold,0.38
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],BestF1Score,0.78947316482023
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],BestPrecision,0.65217388468809
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],BestRecall,0.99999993333334
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],BestAccuracy,0.8399999832
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],FinalBadServicesReceived,1
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],FinalAverageBadServices,0.28571428571429
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_10,0.22857142857143
General-0-20250527-19:05:01-11684,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_20,0.25714285714286
