
**** SCALARS ****
run,repetition,module,name,value
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_10,1.5
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_20,4.8333333333333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_30,6.8333333333333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_40,9
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_50,11.333333333333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_60,13.833333333333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_70,16.333333333333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_80,18.833333333333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_90,20.666666666667
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_100,23.166666666667
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_110,25.333333333333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_120,27
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_130,29.833333333333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_140,32.5
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_150,35.5
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_160,38.166666666667
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_170,40.5
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_180,43
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_190,45
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_200,47.666666666667
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],BestThreshold,0.3
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],BestF1Score,0.88888836214019
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],BestPrecision,0.79999997333333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],BestRecall,0.99999995833333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],BestAccuracy,0.79999997333333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],FinalAverageBadServices,47.666666666667
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_10,1.5
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_20,4.8333333333333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_30,6.8333333333333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_40,9
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_50,11.333333333333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_60,13.833333333333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_70,16.333333333333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_80,18.833333333333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_90,20.666666666667
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_100,23.166666666667
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_110,25.333333333333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_120,27
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_130,29.833333333333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_140,32.5
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_150,35.5
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_160,38.166666666667
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_170,40.5
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_180,43
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_190,45
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],AverageBadServicesAt_200,47.666666666667
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],BestAccuracy,0.79999997333333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],BestF1Score,0.88888836214019
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],BestPrecision,0.79999997333333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],BestRecall,0.99999995833333
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],BestThreshold,0.3
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],FinalAverageBadServices,47.666666666667

**** PARAMETERS ****
run,repetition,module,name,value
General-0-20250529-16:10:14-656,0,BlockchainNetwork,maliciousNodePercentage,0.8
General-0-20250529-16:10:14-656,0,BlockchainNetwork,numNodes,30
General-0-20250529-16:10:14-656,0,BlockchainNetwork,typename,"""src.BlockchainNetwork"""
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],typename,"""src.IoTNode"""
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],maliciousNodePercentage,0.8
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],maliciousNodePercentage,0.8
General-0-20250529-16:10:14-656,0,BlockchainNetwork.iotNode[0],typename,"""src.IoTNode"""
