
**** SCALARS ****
run,repetition,module,name,value
General-0-20250527-21:30:41-16748,0,BlockchainNetwork.iotNode[0],FinalBadServicesReceived,1

**** PARAMETERS ****
run,repetition,module,name,value
General-0-20250527-21:30:41-16748,0,BlockchainNetwork,maliciousNodePercentage,0.3
General-0-20250527-21:30:41-16748,0,BlockchainNetwork,numNodes,50
General-0-20250527-21:30:41-16748,0,BlockchainNetwork,typename,"""src.BlockchainNetwork"""
General-0-20250527-21:30:41-16748,0,BlockchainNetwork.iotNode[0],typename,"""src.IoTNode"""
General-0-20250527-21:30:41-16748,0,BlockchainNetwork.iotNode[0],maliciousNodePercentage,0.3
General-0-20250527-21:30:41-16748,0,BlockchainNetwork.iotNode[0],maliciousNodePercentage,0.3
