-0.0124707,0.509658
9.05205,0.993648
-2.27753,0.424237
7.86324,0.99509
-3.31516,0.286615
7.38036,0.996102
-4.37212,0.323423
1.22345,0.934876
-1.72523,0.380452
-4.92878,0.269115
0.151789,0.396154
-9.40919,0.365889
0.721866,0.755337
17.6826,0.917349
0.159484,0.553989
-3.5193,0.440276
-5.72703,0.292513
-10.2454,0.34744
0.35473,0.716075
4.87845,0.811012
-2.14551,0.386095
-2.65197,0.293241
-4.3977,0.364432
